t,flows,fwd_pkts,bwd_pkts,syn_flags,ack_flags,oneway_flows,label
6133,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6134,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6135,4.00000000,4.00000000,6.00000000,0.00000000,0.00000000,0.00000000,0
6136,4.00000000,4.00000000,6.00000000,0.00000000,0.00000000,0.00000000,0
6137,8.00000000,8.00000000,12.00000000,0.00000000,0.00000000,0.00000000,0
6138,9.00000000,26.00000000,2.00000000,0.00000000,0.00000000,8.00000000,0
6139,3.00000000,15.00000000,16.00000000,0.00000000,0.00000000,0.00000000,0
6140,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6141,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6142,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6143,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6144,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6145,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
6146,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6147,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6148,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6150,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6151,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6152,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6153,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6154,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6155,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6156,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6157,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6158,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6159,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6160,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6161,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6162,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6163,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6164,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6165,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6166,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6167,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6168,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6169,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6170,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6171,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6172,2.00000000,45.00000000,46.00000000,0.00000000,2.00000000,1.00000000,1
6173,1.00000000,46.00000000,48.00000000,0.00000000,1.00000000,0.00000000,0
6174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6175,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6176,2.00000000,8.00000000,4.00000000,0.00000000,2.00000000,0.00000000,1
6177,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6178,16.00000000,28.00000000,16.00000000,0.00000000,0.00000000,6.00000000,0
6179,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6180,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6181,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6182,1.00000000,29.00000000,28.00000000,0.00000000,0.00000000,0.00000000,0
6183,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6184,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6185,2.00000000,2.00000000,5.00000000,0.00000000,0.00000000,0.00000000,1
6186,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6187,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6188,1.00000000,32.00000000,45.00000000,0.00000000,1.00000000,0.00000000,0
6189,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6190,2.00000000,2.00000000,7.00000000,0.00000000,0.00000000,0.00000000,0
6191,8.00000000,20.00000000,2.00000000,0.00000000,0.00000000,7.00000000,0
6192,12.00000000,30.00000000,0.00000000,0.00000000,0.00000000,12.00000000,0
6193,24.00000000,60.00000000,4.00000000,0.00000000,0.00000000,22.00000000,0
6194,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6195,2.00000000,2.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0
6196,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6197,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6198,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6199,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6201,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6202,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6203,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6204,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6205,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6206,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6207,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6208,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6209,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6210,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
6211,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6212,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6213,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6214,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6215,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
6216,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6217,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6218,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6219,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6220,4.00000000,8.00000000,8.00000000,0.00000000,4.00000000,0.00000000,0
6221,4.00000000,8.00000000,8.00000000,0.00000000,4.00000000,0.00000000,0
6222,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6223,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6224,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6225,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6226,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6227,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6228,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6229,1.00000000,14.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0
6230,1.00000000,138.00000000,240.00000000,0.00000000,1.00000000,0.00000000,0
6231,4.00000000,10.00000000,2.00000000,0.00000000,0.00000000,3.00000000,0
6232,16.00000000,40.00000000,4.00000000,0.00000000,0.00000000,14.00000000,0
6233,28.00000000,70.00000000,0.00000000,0.00000000,0.00000000,28.00000000,0
6234,4.00000000,10.00000000,2.00000000,0.00000000,0.00000000,3.00000000,0
6235,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6236,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6237,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6238,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6239,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6240,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6241,1.00000000,20.00000000,20.00000000,0.00000000,0.00000000,0.00000000,0
6242,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6243,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6244,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6245,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6246,1.00000000,31.00000000,34.00000000,0.00000000,1.00000000,0.00000000,1
6247,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6248,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6249,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6251,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6252,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6253,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6254,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6255,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6256,2.00000000,2.00000000,5.00000000,0.00000000,0.00000000,0.00000000,1
6257,1.00000000,9.00000000,2.00000000,0.00000000,0.00000000,0.00000000,0
6258,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6259,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6260,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6262,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6263,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6264,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
6265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6266,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6267,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6270,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6271,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6272,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6273,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
6274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6275,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6276,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6277,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6278,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6279,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6282,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6287,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6288,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6289,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
6290,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6291,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6292,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6293,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6294,1.00000000,6.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0
6295,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6297,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6298,2.00000000,8.00000000,2.00000000,0.00000000,0.00000000,1.00000000,0
6299,2.00000000,6.00000000,4.00000000,0.00000000,2.00000000,0.00000000,1
6300,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
6301,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6304,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6305,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6307,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6309,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6310,2.00000000,2.00000000,5.00000000,0.00000000,0.00000000,0.00000000,0
6311,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6312,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6313,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6314,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6316,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6317,1.00000000,14.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0
6318,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
6319,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6320,1.00000000,3.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0
6321,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6324,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6325,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6326,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6327,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6328,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6329,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6330,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6331,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
6332,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6334,1.00000000,33.00000000,38.00000000,0.00000000,1.00000000,0.00000000,1
6335,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6336,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6337,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6338,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6339,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6340,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6341,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6342,2.00000000,2.00000000,5.00000000,0.00000000,0.00000000,0.00000000,1
6343,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6344,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6345,5.00000000,14.00000000,4.00000000,0.00000000,1.00000000,3.00000000,1
6346,1.00000000,3.00000000,3.00000000,0.00000000,0.00000000,0.00000000,0
6347,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6348,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6349,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6351,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6352,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6353,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6354,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
6355,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6356,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6357,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6358,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6359,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6360,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6361,3.00000000,24.00000000,14.00000000,0.00000000,2.00000000,0.00000000,1
6362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6363,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6364,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6365,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6366,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6367,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6368,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6369,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6370,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6371,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6372,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
6373,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6374,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6375,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6376,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6377,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6378,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6379,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6380,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6381,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6382,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6383,1.00000000,4.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1
6384,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6385,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6386,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6387,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6388,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6389,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6390,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6391,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6392,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6393,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6394,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6395,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6396,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6397,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
6398,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
